source_file,line,target,resolved_path
pages/public/Nyakuron.html,1436,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1500,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1564,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1628,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1692,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1756,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1820,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1884,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,1948,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,2012,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,2076,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,2140,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Nyakuron.html,2206,../assets/pictures/living-room.jpg,pages/assets/pictures/living-room.jpg
pages/public/Nyakuron.html,2210,../assets/pictures/living-room.jpg,pages/assets/pictures/living-room.jpg
pages/public/Nyakuron.html,2212,../assets/pictures/kitchen.jpg,pages/assets/pictures/kitchen.jpg
pages/public/Nyakuron.html,2214,../assets/pictures/bedroom.jpg,pages/assets/pictures/bedroom.jpg
pages/public/Nyakuron.html,2216,../assets/pictures/bathroom.jpg,pages/assets/pictures/bathroom.jpg
pages/public/Nyakuron.html,2283,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Privacy.html,11,../assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png,pages/assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png
pages/public/Privacy.html,12,../assets/css/general-styling.css,pages/assets/css/general-styling.css
pages/public/Privacy.html,13,../assets/js/juba-homez.js,pages/assets/js/juba-homez.js
pages/public/Privacy.html,23,../assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png,pages/assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png
pages/public/Properties.html,11,../assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png,pages/assets/pictures/gemini_generated_image_yvrl7oyvrl7oyvrl.png
pages/public/Properties.html,12,../assets/css/general-styling.css,pages/assets/css/general-styling.css
pages/public/Properties.html,13,../assets/js/juba-homez.js,pages/assets/js/juba-homez.js
pages/public/Properties.html,43,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,51,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,59,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,66,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,73,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,80,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,87,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,94,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,101,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,108,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,115,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,122,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,129,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,136,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,143,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,150,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,157,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,164,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,171,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,178,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,185,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,192,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,199,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,206,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,213,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,220,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,227,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,234,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,241,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,248,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,255,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,262,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,269,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,276,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,283,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,290,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,297,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,304,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,311,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,318,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,325,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,332,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,339,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,346,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,353,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,360,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,367,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,374,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,381,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,388,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,395,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,402,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,415,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,424,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,431,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,438,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,445,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,452,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,459,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,466,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,473,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,480,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,487,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,494,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,501,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,508,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,515,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,522,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,529,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,536,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,543,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,556,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,564,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,572,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,580,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,589,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,597,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,605,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,613,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,622,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,631,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,640,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,649,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,658,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,667,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,676,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,685,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,694,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,703,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,711,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,720,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,729,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,738,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,747,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,756,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,766,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,775,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,785,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,794,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,803,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,813,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,823,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,833,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,843,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,853,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,862,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,871,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,880,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,889,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,899,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,908,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,917,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,927,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,936,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,944,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,953,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,961,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,969,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,977,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,985,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,993,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1001,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1016,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1024,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1032,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1040,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1048,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1056,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1064,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1072,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1080,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1088,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1096,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1104,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1112,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1120,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1128,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
pages/public/Properties.html,1136,../assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg,pages/assets/pictures/whatsapp-image-2026-01-09-at-16.11.40.jpeg
